,Churn,Tenure,PreferedOrderCat,Complain,CashbackAmount,DaySinceLastOrder,SatisfactionScore,Gender,MaritalStatus
397,0,10.0,Mobile Phone,0,146.8,0.0,2,Male,Single
398,0,23.0,Mobile,1,132.21,8.0,3,Male,Divorced
399,0,7.0,Fashion,0,186.21,7.0,4,Female,Single
400,1,0.0,Laptop & Accessory,0,145.77,0.0,3,Female,Single
401,0,12.0,Laptop & Accessory,0,145.53,10.0,3,Female,Single
402,0,5.0,Laptop & Accessory,0,153.96,8.0,2,Male,Single
403,1,13.0,Laptop & Accessory,1,167.96,3.0,3,Male,Divorced
404,0,11.0,Laptop & Accessory,0,176.25,8.0,2,Female,Single
405,0,0.0,Fashion,0,174.12,7.0,5,Female,Divorced
406,0,5.0,Fashion,0,211.58999999999997,4.543490512868683,2,Female,Single
407,0,20.0,Laptop & Accessory,0,149.6,7.0,5,Male,Single
408,0,13.0,Fashion,1,204.75,12.0,5,Male,Divorced
409,0,26.0,Grocery,0,248.14,3.0,3,Male,Divorced
410,0,14.0,Others,0,291.41,6.0,2,Male,Married
411,0,30.0,Laptop & Accessory,0,154.05,2.0,5,Male,Single
412,0,0.0,Fashion,0,187.93,7.0,5,Male,Married
413,0,14.0,Others,0,291.89,10.0,3,Male,Divorced
414,0,23.0,Mobile Phone,0,138.75,2.0,4,Male,Divorced
415,1,10.189899366380917,Mobile,1,122.16,7.0,4,Female,Single
416,0,9.0,Fashion,0,217.13,4.543490512868683,5,Female,Divorced
417,0,11.0,Fashion,1,178.61,0.0,3,Female,Single
418,0,17.0,Mobile Phone,0,137.08,4.0,3,Male,Single
419,0,20.0,Grocery,1,237.7,13.0,3,Female,Married
420,0,3.0,Laptop & Accessory,0,153.04,7.0,2,Male,Married
421,0,2.0,Mobile,0,126.41999999999999,0.0,3,Male,Single
422,1,5.0,Mobile,1,127.59,2.0,3,Male,Married
423,0,16.0,Laptop & Accessory,0,168.04,2.0,2,Male,Divorced
424,0,7.0,Laptop & Accessory,0,161.42,3.0,3,Female,Single
425,0,0.0,Mobile,0,125.0,2.0,5,Male,Divorced
426,0,12.0,Laptop & Accessory,0,163.89,6.0,4,Female,Divorced
427,0,29.0,Grocery,0,211.02999999999997,4.543490512868683,2,Male,Divorced
428,0,13.0,Mobile,1,123.41999999999999,3.0,2,Female,Single
429,0,0.0,Laptop & Accessory,0,168.11,7.0,5,Female,Single
430,0,10.189899366380917,Mobile,0,122.97,2.0,4,Male,Married
431,0,26.0,Laptop & Accessory,0,124.5,2.0,2,Male,Single
432,0,8.0,Laptop & Accessory,0,150.93,0.0,5,Female,Married
433,0,5.0,Laptop & Accessory,0,153.09,7.0,2,Male,Divorced
434,0,11.0,Mobile,1,130.57,1.0,3,Male,Divorced
435,0,7.0,Laptop & Accessory,0,151.21,0.0,5,Female,Married
436,0,25.0,Grocery,0,268.56,16.0,5,Male,Divorced
437,1,0.0,Mobile,1,126.86000000000001,8.0,2,Male,Single
438,0,0.0,Laptop & Accessory,0,161.8,4.0,2,Female,Single
439,0,18.0,Laptop & Accessory,0,166.32,1.0,3,Male,Single
440,0,0.0,Mobile,0,135.05,2.0,3,Male,Single
441,1,10.0,Laptop & Accessory,1,163.97,3.0,3,Female,Single
442,0,7.0,Laptop & Accessory,0,162.74,4.0,2,Male,Single
443,1,18.0,Others,1,298.59,4.0,5,Male,Divorced
444,0,9.0,Fashion,0,175.87,9.0,5,Male,Single
445,0,25.0,Mobile Phone,0,142.58,2.0,2,Male,Divorced
446,0,0.0,Mobile Phone,0,143.64,0.0,2,Female,Married
447,0,2.0,Laptop & Accessory,0,143.35,1.0,3,Female,Divorced
448,1,0.0,Laptop & Accessory,0,153.26,2.0,5,Male,Single
449,0,7.0,Mobile,0,132.8,3.0,2,Female,Single
450,0,27.0,Laptop & Accessory,1,154.85,4.0,5,Female,Married
451,0,2.0,Laptop & Accessory,0,143.42,1.0,2,Male,Divorced
452,0,10.0,Mobile,1,127.82,3.0,5,Female,Married
453,0,11.0,Laptop & Accessory,1,159.8,12.0,5,Female,Single
454,0,7.0,Mobile Phone,0,143.81,3.0,5,Female,Single
455,0,8.0,Mobile,0,125.72,2.0,2,Female,Divorced
456,0,3.0,Mobile Phone,0,138.33,2.0,3,Male,Divorced
457,0,13.0,Laptop & Accessory,0,142.44,7.0,4,Female,Divorced
458,0,7.0,Laptop & Accessory,0,165.0,2.0,5,Female,Divorced
459,0,15.0,Others,0,284.3,9.0,2,Male,Married
460,1,10.189899366380917,Mobile Phone,1,116.00999999999999,0.0,5,Male,Divorced
461,0,0.0,Mobile,0,126.94,0.0,4,Male,Married
462,0,25.0,Laptop & Accessory,0,131.49,4.0,3,Female,Divorced
463,0,23.0,Grocery,0,276.39,3.0,3,Male,Divorced
464,1,0.0,Mobile,1,123.19,0.0,5,Female,Divorced
465,0,6.0,Fashion,0,216.91000000000003,4.543490512868683,3,Male,Divorced
466,1,0.0,Laptop & Accessory,0,153.24,2.0,5,Female,Single
467,0,20.0,Grocery,1,267.52,0.0,2,Female,Divorced
468,0,9.0,Laptop & Accessory,0,152.28,5.0,4,Female,Divorced
469,0,2.0,Mobile,0,127.0,7.0,3,Male,Divorced
470,1,20.0,Others,1,292.46,8.0,4,Male,Single
471,0,8.0,Mobile,0,125.06,2.0,3,Female,Single
472,0,15.0,Laptop & Accessory,1,160.62,2.0,2,Female,Divorced
473,1,0.0,Mobile Phone,0,143.82,1.0,3,Male,Single
474,0,10.189899366380917,Mobile,0,121.43,4.0,4,Male,Divorced
475,0,5.0,Laptop & Accessory,0,161.62,8.0,3,Female,Divorced
476,0,13.0,Laptop & Accessory,0,150.94,0.0,3,Male,Single
477,0,3.0,Laptop & Accessory,1,168.77,0.0,2,Female,Single
478,0,10.189899366380917,Mobile,0,122.74000000000001,0.0,3,Female,Single
479,0,15.0,Laptop & Accessory,0,144.34,8.0,4,Male,Divorced
480,0,11.0,Laptop & Accessory,0,162.88,2.0,5,Male,Married
481,0,7.0,Mobile,0,125.53,3.0,2,Female,Single
482,1,12.0,Fashion,0,176.54,7.0,2,Female,Divorced
483,1,18.0,Laptop & Accessory,0,151.6,3.0,2,Male,Single
484,0,16.0,Grocery,0,271.59,0.0,5,Male,Divorced
485,0,0.0,Fashion,1,228.07999999999998,4.543490512868683,2,Male,Married
486,0,8.0,Fashion,0,202.21,6.0,3,Male,Single
487,0,1.0,Laptop & Accessory,1,147.79,5.0,4,Female,Divorced
488,0,7.0,Mobile Phone,0,137.37,2.0,2,Male,Divorced
489,1,0.0,Mobile,1,123.66,7.0,3,Female,Divorced
490,0,10.189899366380917,Mobile Phone,0,117.06,0.0,2,Male,Divorced
491,0,24.0,Grocery,0,263.07,17.0,3,Female,Divorced
492,0,17.0,Laptop & Accessory,0,159.33,3.0,4,Male,Single
493,0,0.0,Mobile,0,134.24,1.0,5,Male,Single
494,0,6.0,Laptop & Accessory,0,140.37,8.0,5,Male,Married
495,0,8.0,Mobile,0,125.59,1.0,5,Female,Single
496,0,9.0,Laptop & Accessory,1,162.01,11.0,2,Male,Divorced
497,0,5.0,Laptop & Accessory,0,144.03,3.0,2,Male,Married
498,0,3.0,Mobile Phone,0,137.61,3.0,2,Male,Married
499,0,26.0,Fashion,1,209.33999999999997,4.543490512868683,2,Female,Divorced
500,0,18.0,Fashion,1,207.61,2.0,5,Male,Married
501,0,5.0,Laptop & Accessory,0,151.75,3.0,3,Female,Divorced
502,0,25.0,Grocery,0,238.26,0.0,2,Female,Divorced
503,0,10.0,Laptop & Accessory,0,163.34,0.0,3,Male,Married
504,0,1.0,Mobile Phone,0,149.36,4.0,2,Male,Married
505,0,0.0,Laptop & Accessory,0,147.75,2.0,2,Male,Divorced
506,0,17.0,Mobile,1,128.18,2.0,2,Male,Divorced
507,0,15.0,Mobile,1,125.15,2.0,2,Male,Single
508,0,9.0,Mobile,0,123.41999999999999,3.0,5,Male,Divorced
509,0,0.0,Laptop & Accessory,1,141.94,3.0,5,Male,Divorced
510,0,8.0,Fashion,1,206.85000000000002,15.0,3,Female,Divorced
511,1,10.189899366380917,Mobile,1,120.22,8.0,4,Female,Married
512,0,5.0,Mobile,0,123.13999999999999,2.0,2,Male,Married
513,0,0.0,Laptop & Accessory,0,142.56,3.0,5,Male,Divorced
514,0,22.0,Mobile Phone,0,135.8,2.0,5,Female,Divorced
515,0,0.0,Mobile,0,131.62,4.0,2,Male,Divorced
516,0,5.0,Laptop & Accessory,0,165.24,3.0,4,Male,Divorced
517,0,11.0,Mobile,0,128.99,2.0,4,Male,Divorced
518,0,15.0,Laptop & Accessory,1,152.31,3.0,2,Female,Divorced
519,0,4.0,Mobile,1,123.56,2.0,2,Male,Divorced
520,1,0.0,Mobile,1,128.0,2.0,3,Female,Married
521,0,26.0,Grocery,0,218.36,4.543490512868683,2,Male,Divorced
522,0,8.0,Fashion,0,209.02999999999997,8.0,4,Male,Divorced
523,0,10.0,Mobile,0,129.73,0.0,2,Female,Divorced
524,0,26.0,Grocery,0,242.75,8.0,2,Female,Single
525,0,16.0,Laptop & Accessory,0,155.62,2.0,2,Female,Divorced
526,0,20.0,Laptop & Accessory,1,145.37,7.0,2,Female,Divorced
527,0,10.0,Fashion,1,176.42,9.0,4,Male,Single
528,0,23.0,Grocery,0,279.24,7.0,5,Male,Married
529,0,12.0,Laptop & Accessory,0,152.04,4.0,2,Female,Divorced
530,0,10.189899366380917,Mobile,1,122.77000000000001,3.0,4,Male,Married
531,1,0.0,Mobile,1,127.94999999999999,1.0,2,Male,Single
532,0,2.0,Mobile,0,125.32,3.0,2,Female,Married
533,0,17.0,Mobile,1,125.59,1.0,5,Male,Divorced
534,0,1.0,Laptop & Accessory,0,149.08,2.0,2,Male,Single
535,1,20.0,Mobile,1,123.80000000000001,0.0,2,Male,Married
536,0,16.0,Laptop & Accessory,0,147.65,0.0,4,Female,Married
537,1,10.189899366380917,Mobile,0,120.44,2.0,3,Female,Single
538,1,0.0,Mobile,0,126.93,0.0,2,Female,Single
539,0,9.0,Laptop & Accessory,1,165.86,11.0,2,Male,Divorced
540,0,20.0,Mobile,1,132.94,2.0,2,Female,Single
541,1,0.0,Laptop & Accessory,1,141.71,2.0,3,Female,Divorced
542,1,4.0,Mobile,1,127.78,0.0,2,Female,Married
543,0,1.0,Mobile,0,123.77000000000001,2.0,3,Female,Married
544,1,2.0,Mobile,1,124.03999999999999,2.0,5,Male,Divorced
545,0,0.0,Mobile,0,123.18,0.0,3,Female,Single
546,0,10.189899366380917,Mobile,0,120.08000000000001,0.0,4,Male,Married
547,0,15.0,Laptop & Accessory,0,162.44,3.0,3,Female,Single
548,0,6.0,Mobile,1,127.99000000000001,2.0,5,Male,Single
549,0,30.0,Fashion,1,205.52,4.0,4,Female,Married
550,0,4.0,Mobile,0,123.28999999999999,2.0,3,Male,Divorced
551,0,8.0,Laptop & Accessory,1,140.14,7.0,2,Female,Divorced
552,0,22.0,Fashion,0,174.03,7.0,4,Female,Divorced
553,0,10.189899366380917,Mobile,0,122.59,0.0,3,Male,Divorced
554,0,4.0,Laptop & Accessory,0,169.32,0.0,3,Female,Divorced
555,0,9.0,Mobile Phone,0,146.78,1.0,2,Male,Single
556,0,11.0,Fashion,0,235.82,11.0,5,Female,Divorced
557,0,5.0,Mobile,0,123.32,2.0,4,Female,Divorced
558,1,0.0,Mobile,1,124.13,0.0,4,Male,Divorced
559,0,13.0,Fashion,0,197.05,0.0,4,Male,Married
560,0,0.0,Laptop & Accessory,0,142.94,7.0,5,Male,Single
561,0,14.0,Mobile Phone,1,147.21,17.0,5,Male,Single
562,0,9.0,Mobile,0,125.19,9.0,3,Male,Single
563,1,10.189899366380917,Mobile,1,121.21000000000001,0.0,4,Male,Single
564,1,0.0,Mobile,0,129.73,0.0,5,Male,Single
565,0,4.0,Laptop & Accessory,1,158.55,5.0,2,Female,Divorced
566,0,13.0,Mobile Phone,1,136.17,0.0,4,Male,Married
567,0,5.0,Laptop & Accessory,0,167.25,3.0,5,Female,Divorced
568,1,0.0,Fashion,1,203.25,7.0,2,Male,Divorced
569,0,6.0,Laptop & Accessory,0,169.49,4.0,2,Female,Single
570,1,0.0,Fashion,0,206.08999999999997,7.0,3,Male,Divorced
571,0,18.0,Laptop & Accessory,0,144.47,8.0,4,Male,Divorced
572,0,10.189899366380917,Mobile,0,121.57,2.0,2,Female,Divorced
573,0,8.0,Laptop & Accessory,0,146.01,0.0,3,Female,Divorced
574,0,25.0,Grocery,0,270.99,8.0,2,Male,Divorced
575,1,20.0,Mobile,0,124.78999999999999,0.0,3,Male,Single
576,0,26.0,Grocery,0,248.51999999999998,2.0,3,Male,Married
577,0,3.0,Fashion,0,172.64,7.0,3,Male,Married
578,0,11.0,Laptop & Accessory,1,156.66,3.0,2,Female,Single
579,0,8.0,Fashion,0,178.23,8.0,2,Male,Married
580,0,12.0,Fashion,0,178.8,7.0,3,Male,Single
581,1,3.0,Grocery,1,231.94,0.0,4,Female,Single
582,0,20.0,Laptop & Accessory,1,150.67,7.0,3,Male,Married
583,0,9.0,Laptop & Accessory,0,150.79,7.0,2,Male,Married
584,1,0.0,Mobile,1,123.21000000000001,2.0,5,Male,Single
585,0,6.0,Grocery,0,274.44,0.0,3,Male,Single
586,1,0.0,Mobile,1,124.03999999999999,0.0,5,Female,Single
587,0,6.0,Mobile,0,134.52,2.0,2,Female,Single
588,0,10.189899366380917,Mobile,0,122.69999999999999,2.0,2,Female,Married
589,0,23.0,Grocery,0,273.99,3.0,2,Male,Married
590,0,6.0,Laptop & Accessory,1,154.88,2.0,4,Female,Divorced
591,0,14.0,Others,0,294.19,11.0,3,Male,Married
592,0,0.0,Mobile,0,128.11,2.0,4,Female,Divorced
593,0,18.0,Laptop & Accessory,1,136.33,8.0,5,Male,Divorced
594,0,20.0,Laptop & Accessory,1,141.63,7.0,2,Female,Single
595,1,10.189899366380917,Mobile,1,121.32,1.0,3,Female,Divorced
596,0,23.0,Grocery,1,239.73000000000002,5.0,3,Male,Divorced
597,0,11.0,Mobile,0,126.84,2.0,3,Male,Divorced
598,0,19.0,Fashion,0,208.45,7.0,3,Male,Married
599,0,0.0,Laptop & Accessory,0,143.77,2.0,3,Female,Married
600,1,0.0,Mobile Phone,1,137.43,2.0,4,Male,Married
601,0,4.0,Laptop & Accessory,0,141.48,3.0,5,Female,Divorced
602,0,0.0,Mobile Phone,0,110.50999999999999,0.0,2,Male,Single
603,0,27.0,Fashion,0,207.39,8.0,3,Female,Divorced
604,0,8.0,Fashion,1,203.88,1.0,3,Female,Married
605,0,3.0,Fashion,1,214.16000000000003,4.543490512868683,5,Female,Divorced
606,1,0.0,Mobile,1,126.0,0.0,5,Female,Single
607,1,0.0,Mobile,0,124.22,2.0,4,Female,Single
608,0,0.0,Laptop & Accessory,0,154.72,3.0,2,Male,Divorced
609,0,0.0,Mobile,0,124.50999999999999,1.0,5,Male,Divorced
610,0,21.0,Laptop & Accessory,0,142.4,2.0,3,Male,Single
611,0,21.0,Fashion,0,209.99,4.543490512868683,3,Male,Single
612,0,14.0,Laptop & Accessory,0,150.03,1.0,3,Female,Single
613,0,12.0,Grocery,0,227.42000000000002,4.543490512868683,2,Female,Divorced
614,0,0.0,Laptop & Accessory,0,142.27,2.0,2,Female,Divorced
615,0,8.0,Mobile Phone,0,139.17,2.0,2,Male,Married
616,0,15.0,Others,0,283.03,0.0,3,Male,Divorced
617,0,23.0,Mobile,0,123.80000000000001,0.0,2,Male,Divorced
618,0,30.0,Grocery,1,237.26,3.0,2,Female,Single
619,1,0.0,Laptop & Accessory,0,147.77,0.0,4,Female,Divorced
620,0,28.0,Laptop & Accessory,1,163.85,7.0,4,Male,Divorced
621,0,14.0,Others,0,299.73,10.0,3,Female,Married
622,0,11.0,Laptop & Accessory,1,168.61,0.0,2,Male,Single
623,1,0.0,Laptop & Accessory,0,149.69,2.0,5,Male,Single
624,1,15.0,Others,0,298.45,9.0,2,Female,Divorced
625,0,17.0,Grocery,1,233.2,11.0,2,Female,Divorced
626,0,23.0,Laptop & Accessory,0,163.47,13.0,3,Female,Divorced
627,1,0.0,Mobile,0,127.43,14.0,5,Female,Single
628,0,12.0,Fashion,1,208.8,8.0,5,Female,Single
629,0,6.0,Mobile,0,123.41999999999999,2.0,2,Female,Single
630,0,18.0,Grocery,0,276.5,1.0,2,Female,Divorced
631,0,5.0,Mobile Phone,0,140.25,7.0,3,Female,Single
632,0,7.0,Laptop & Accessory,0,197.25,9.0,2,Male,Married
633,0,30.0,Fashion,1,219.04000000000002,4.543490512868683,2,Male,Divorced
634,0,10.189899366380917,Mobile,0,121.77000000000001,4.0,4,Male,Single
635,0,26.0,Fashion,0,175.25,12.0,4,Female,Divorced
636,1,0.0,Laptop & Accessory,0,148.34,0.0,3,Male,Married
637,1,10.189899366380917,Mobile,1,120.41999999999999,2.0,5,Male,Divorced
638,0,10.189899366380917,Mobile,1,122.19999999999999,0.0,3,Female,Divorced
639,0,1.0,Mobile Phone,0,110.52000000000001,0.0,4,Male,Divorced
640,0,11.0,Mobile,0,128.21,2.0,3,Male,Divorced
641,0,23.0,Others,1,292.37,7.0,3,Male,Divorced
642,0,10.0,Laptop & Accessory,0,141.07,1.0,4,Female,Single
643,0,13.0,Laptop & Accessory,0,183.96,5.0,5,Male,Divorced
644,0,10.189899366380917,Mobile,0,120.07,3.0,3,Female,Married
645,0,19.0,Others,0,296.27,2.0,2,Male,Married
646,0,27.0,Fashion,0,206.86,0.0,3,Female,Divorced
647,0,29.0,Mobile,0,129.42,3.0,3,Female,Divorced
648,0,9.0,Fashion,0,188.58,8.0,2,Female,Single
649,0,28.0,Grocery,0,267.56,2.0,5,Male,Single
650,0,16.0,Fashion,0,234.0,0.0,2,Male,Married
651,1,0.0,Mobile,1,123.22999999999999,2.0,2,Female,Single
652,1,10.189899366380917,Mobile Phone,0,114.16,0.0,5,Female,Single
653,0,19.0,Laptop & Accessory,1,146.15,7.0,5,Female,Married
654,1,14.0,Mobile,1,124.61000000000001,7.0,3,Male,Divorced
655,1,0.0,Fashion,0,187.22,9.0,5,Male,Single
656,0,0.0,Mobile Phone,0,139.55,3.0,5,Male,Divorced
657,0,3.0,Laptop & Accessory,0,199.57,2.0,5,Male,Divorced
658,0,14.0,Mobile,0,133.76,8.0,3,Female,Divorced
659,0,11.0,Fashion,0,188.23,9.0,3,Female,Divorced
660,0,13.0,Fashion,0,203.22,1.0,2,Male,Divorced
661,0,0.0,Mobile Phone,0,146.21,2.0,3,Male,Divorced
662,0,28.0,Fashion,0,209.76,4.543490512868683,4,Male,Divorced
663,0,1.0,Laptop & Accessory,0,136.6,7.0,3,Female,Single
664,1,7.0,Fashion,0,204.82,6.0,5,Male,Divorced
665,0,6.0,Fashion,0,171.19,2.0,2,Male,Married
666,1,0.0,Fashion,1,195.82,7.0,5,Male,Single
667,1,0.0,Laptop & Accessory,0,145.08,8.0,3,Female,Single
668,0,10.189899366380917,Mobile,0,122.07,2.0,3,Male,Married
669,0,7.0,Laptop & Accessory,0,177.56,4.0,2,Male,Single
670,0,10.0,Laptop & Accessory,1,166.94,0.0,2,Female,Married
671,1,0.0,Mobile Phone,1,136.91,6.0,2,Male,Divorced
672,1,0.0,Mobile,0,123.77000000000001,0.0,3,Male,Married
673,1,10.189899366380917,Mobile,1,123.13,2.0,4,Male,Single
674,0,15.0,Grocery,0,276.65,7.0,5,Male,Divorced
675,1,0.0,Mobile,0,125.96000000000001,0.0,4,Male,Married
676,1,13.0,Laptop & Accessory,1,147.28,0.0,3,Male,Single
677,0,6.0,Laptop & Accessory,0,143.02,2.0,4,Female,Divorced
678,0,7.0,Mobile,0,129.79,0.0,2,Male,Divorced
679,0,21.0,Grocery,0,268.85,1.0,2,Male,Single
680,0,18.0,Laptop & Accessory,0,155.93,12.0,3,Female,Divorced
681,0,25.0,Fashion,0,204.45,0.0,4,Male,Single
682,0,11.0,Fashion,1,187.4,7.0,3,Male,Married
683,0,2.0,Mobile,0,125.13999999999999,7.0,2,Female,Married
684,0,1.0,Fashion,0,176.55,7.0,4,Female,Married
685,0,19.0,Grocery,0,274.65,9.0,3,Male,Divorced
686,0,11.0,Fashion,0,173.51,0.0,4,Male,Single
687,0,16.0,Fashion,0,208.2,1.0,5,Female,Divorced
688,1,2.0,Grocery,0,221.69,4.543490512868683,2,Male,Married
689,0,13.0,Others,0,296.26,9.0,3,Male,Single
690,0,10.189899366380917,Mobile,1,120.69999999999999,2.0,4,Female,Single
691,0,12.0,Laptop & Accessory,0,167.82,3.0,4,Male,Single
692,0,9.0,Laptop & Accessory,0,177.79,9.0,2,Male,Single
693,0,4.0,Mobile,0,127.91,2.0,2,Male,Divorced
694,0,1.0,Mobile,0,132.01,4.0,4,Male,Divorced
695,0,8.0,Laptop & Accessory,0,149.68,2.0,2,Male,Married
696,0,22.0,Grocery,0,231.2,4.543490512868683,4,Male,Divorced
697,0,7.0,Laptop & Accessory,0,140.33,2.0,3,Male,Single
698,0,2.0,Mobile,0,132.91,1.0,4,Female,Married
699,0,15.0,Laptop & Accessory,0,142.72,0.0,2,Male,Single
700,0,2.0,Laptop & Accessory,1,150.56,2.0,2,Male,Divorced
701,0,11.0,Mobile,0,128.44,0.0,3,Male,Divorced
702,0,4.0,Mobile,1,127.03,2.0,3,Male,Married
703,1,10.189899366380917,Mobile Phone,0,119.03999999999999,0.0,3,Male,Single
704,1,0.0,Laptop & Accessory,1,182.24,3.0,5,Female,Single
705,0,14.0,Mobile Phone,1,147.66,0.0,2,Male,Divorced
706,1,0.0,Mobile,0,126.1,2.0,3,Male,Divorced
707,0,10.0,Laptop & Accessory,0,157.31,3.0,2,Female,Married
708,0,0.0,Mobile,0,125.38999999999999,2.0,3,Male,Divorced
709,0,7.0,Laptop & Accessory,0,157.14,3.0,3,Female,Divorced
710,0,8.0,Mobile Phone,0,143.23,4.0,3,Male,Single
711,1,0.0,Fashion,0,173.36,10.0,5,Female,Divorced
712,0,13.0,Fashion,0,234.99,13.0,3,Female,Single
713,1,5.0,Grocery,1,237.57999999999998,14.0,5,Male,Single
714,0,15.0,Laptop & Accessory,0,151.55,5.0,5,Male,Single
715,0,10.189899366380917,Mobile,0,122.58000000000001,7.0,3,Male,Divorced
716,0,0.0,Mobile Phone,0,135.97,2.0,4,Male,Single
717,1,0.0,Mobile,1,125.15,0.0,2,Female,Divorced
718,0,0.0,Mobile Phone,0,144.2,7.0,2,Male,Divorced
719,0,3.0,Laptop & Accessory,0,165.78,4.0,3,Male,Divorced
720,0,13.0,Laptop & Accessory,1,144.22,0.0,2,Female,Divorced
721,0,8.0,Fashion,0,202.74,4.0,4,Male,Married
722,0,7.0,Laptop & Accessory,0,153.43,9.0,5,Male,Single
723,0,8.0,Mobile,0,123.75999999999999,2.0,2,Male,Divorced
724,1,6.0,Laptop & Accessory,0,153.46,3.0,3,Female,Single
725,0,5.0,Mobile,0,128.27,0.0,5,Female,Married
726,0,29.0,Others,0,299.43,2.0,5,Female,Married
727,0,2.0,Mobile,0,131.31,8.0,2,Female,Divorced
728,0,0.0,Mobile,0,125.52000000000001,0.0,5,Male,Single
729,0,18.0,Mobile Phone,1,144.77,2.0,3,Female,Divorced
730,0,10.0,Laptop & Accessory,0,164.74,11.0,2,Female,Divorced
731,0,0.0,Mobile,0,130.33,2.0,3,Male,Single
732,1,7.0,Mobile,1,129.36,2.0,3,Male,Single
733,0,26.0,Others,0,286.06,7.0,3,Female,Married
734,0,10.189899366380917,Mobile,1,121.68,3.0,2,Female,Divorced
735,1,0.0,Mobile,1,128.53,0.0,2,Male,Divorced
736,0,19.0,Grocery,0,270.48,9.0,5,Female,Divorced
737,0,10.189899366380917,Mobile,0,122.9,0.0,3,Male,Single
738,0,6.0,Mobile Phone,0,136.0,4.0,3,Male,Divorced
739,1,10.189899366380917,Mobile,0,121.07,0.0,5,Male,Married
740,0,3.0,Laptop & Accessory,0,141.15,3.0,5,Male,Married
741,0,13.0,Laptop & Accessory,0,143.27,0.0,4,Male,Divorced
742,0,23.0,Grocery,0,278.56,2.0,5,Female,Divorced
743,0,1.0,Mobile,0,131.96,3.0,5,Male,Divorced
744,0,19.0,Others,0,290.81,3.0,4,Male,Divorced
745,0,8.0,Laptop & Accessory,1,189.66,7.0,5,Male,Divorced
746,1,10.189899366380917,Mobile,0,122.1,0.0,4,Female,Divorced
747,0,6.0,Laptop & Accessory,0,145.39,1.0,3,Female,Divorced
748,0,9.0,Mobile,0,127.41,7.0,3,Male,Married
749,0,3.0,Laptop & Accessory,0,134.91,9.0,3,Male,Married
750,0,17.0,Laptop & Accessory,0,145.41,17.0,2,Male,Single
751,0,0.0,Mobile,0,126.78,2.0,2,Male,Single
752,0,19.0,Laptop & Accessory,0,173.79,4.0,2,Male,Married
753,0,15.0,Laptop & Accessory,0,162.72,3.0,5,Male,Divorced
754,0,30.0,Laptop & Accessory,1,152.2,9.0,2,Male,Married
755,0,5.0,Mobile,0,127.43,2.0,4,Female,Divorced
756,0,5.0,Laptop & Accessory,1,149.98,7.0,3,Female,Single
757,0,9.0,Fashion,1,202.52,7.0,5,Female,Married
758,0,6.0,Mobile,0,127.81,10.0,2,Male,Divorced
759,0,13.0,Laptop & Accessory,0,168.52,3.0,4,Female,Married
760,0,0.0,Laptop & Accessory,0,149.5,1.0,2,Male,Single
761,0,3.0,Mobile Phone,1,135.79,7.0,4,Male,Divorced
762,0,15.0,Fashion,1,231.91000000000003,0.0,5,Female,Divorced
763,0,8.0,Fashion,1,203.77,12.0,2,Female,Divorced
764,0,10.189899366380917,Mobile,1,122.35,8.0,5,Male,Divorced
765,0,27.0,Fashion,0,205.02,4.0,3,Female,Married
766,0,10.189899366380917,Mobile,0,120.11000000000001,7.0,2,Female,Divorced
767,1,10.189899366380917,Mobile Phone,1,118.59,0.0,4,Female,Single
768,0,2.0,Mobile Phone,0,137.6,2.0,2,Female,Married
769,0,27.0,Grocery,0,277.79,9.0,2,Male,Divorced
770,0,4.0,Laptop & Accessory,1,168.33,1.0,5,Male,Divorced
771,0,4.0,Laptop & Accessory,0,168.12,8.0,5,Female,Single
772,0,30.0,Laptop & Accessory,0,151.71,5.0,2,Female,Single
773,0,16.0,Others,0,297.4,7.0,2,Male,Divorced
774,0,22.0,Others,0,287.11,0.0,3,Male,Divorced
775,0,9.0,Mobile Phone,0,136.92,7.0,4,Male,Divorced
776,0,21.0,Mobile,0,125.59,0.0,4,Male,Single
777,0,0.0,Mobile,0,125.16999999999999,3.0,3,Male,Married
778,0,2.0,Laptop & Accessory,1,166.23,0.0,2,Male,Married
779,0,21.0,Others,0,282.65,0.0,2,Male,Single
780,0,2.0,Grocery,0,261.24,7.0,2,Female,Married
781,0,7.0,Mobile,0,125.85,0.0,3,Female,Divorced
782,0,17.0,Others,0,282.13,10.0,4,Male,Divorced
783,0,6.0,Fashion,1,183.8,8.0,3,Male,Married
784,0,0.0,Mobile,1,129.94,1.0,2,Female,Single
785,0,10.189899366380917,Mobile Phone,0,112.22999999999999,1.0,3,Male,Divorced
786,1,0.0,Mobile Phone,1,111.18,0.0,2,Male,Single
787,0,0.0,Mobile,1,128.75,2.0,2,Male,Single
788,1,8.0,Others,1,288.24,11.0,4,Female,Single
789,0,28.0,Grocery,1,235.76999999999998,0.0,4,Male,Married
790,1,0.0,Mobile,0,126.25,2.0,3,Female,Single
791,0,19.0,Others,0,287.89,8.0,4,Female,Divorced
792,0,7.0,Laptop & Accessory,1,145.38,2.0,5,Female,Single
793,0,24.0,Others,1,298.47,10.0,4,Male,Married
794,0,30.0,Fashion,0,205.12,4.0,2,Male,Single
795,0,7.0,Laptop & Accessory,0,144.44,10.0,4,Female,Married
796,0,10.189899366380917,Mobile,1,121.53999999999999,2.0,3,Male,Single
797,0,17.0,Others,0,291.9,13.0,5,Male,Married
